"","mou_Mean","totmrc_Mean","change_mou","drop_blk_Mean","owylis_vce_Range","mou_opkv_Range","months","totcalls","eqpdays","iwylis_vce_Mean","adjqty","ovrrev_Mean","rev_Mean","comp_vce_Mean","plcd_vce_Mean","avg3mou","avgmou","avg3qty","avgqty","avg6mou","avg6qty","crclscod","asl_flag","prizm_social_one","area","refurb_new","hnd_webcap","marital","ethnic","models","hnd_price","actvsubs","uniqsubs","churn","csa","drop_vce_Mean","adjmou","totrev","adjrev","avgrev","Customer_ID","retdays_dummy","compl_vce_percentage","age1_dummy","optimum","asl_flag_Y","prizm_social_one_R","prizm_social_one_T","area_DC_MARYLAND_VIRGINIA","area_MIDWEST","area_NORTHWEST_ROCKYMOUNTAIN","area_OHIO","area_SOUTH_FLORIDA","area_TENNESSEE","refurb_new_R","marital_S","ethnic_C","ethnic_N","ethnic_P","ethnic_S","ethnic_U","ethnic_Z","models_2","models_3","models_4","models_5","models_8","hnd_price129.9899902","hnd_price199.9899902","hnd_price249.9899902","hnd_price299.9899902","uniqsubs_2","uniqsubs_3","uniqsubs_4","uniqsubs_5","uniqsubs_6","uniqsubs_9","age1_dummy_Young","result","mou_Mean_catg","prob","actvsubs_int"
"1730",366.75,59.99,-366.75,5.333333333,54,238.89,11,2744,325,5,2736,7.575,64.3775,83.33333333,108.6666667,489,799,171,273.6,829,260,"AA","N","T","ATLANTIC SOUTH AREA","N","WCMB","M","N","1","149.9899902","1","1",1,"AIRHIC828",2.333333333,7990,648.6,567.72,56.77,1077976,"0",0.76687116537826,"Young",0.0116790009250694,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Medium",0.334166956503503,2
"1776",121,139.99,-35,9.333333333,18,6.94,11,689,280,13,672,0,129.99,43.66666667,58.33333333,133,148.3,60,67.2,139,60,"AA","N","T","PHILADELPHIA AREA","N","WCMB","S","U","2","79.98999023","2","2",1,"PHIMUL609",8.666666667,1483,1378.87,1270.11,127.01,1089324,"0",0.748571428671347,"None",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Low",0.262545775958409,3
"1785",464,39.99,-73,7.666666667,15,362.06,12,889,369,14,885,25.2875,56.4425,85,110,488,301.27,113,80.45,410,98,"BA","N","T","CHICAGO AREA","N","WCMB","U","N","1","199.9899902","2","3",1,"CHICHI312",5.666666667,3314,474.86,430.87,39.17,1062224,"0",0.772727272727273,"None",0.0532525375900265,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,"Medium",0.266399506920978,3
"1930",559.5,20,-118.5,8,14,22.66,11,1744,299,0,1666,18.75,40.415,150.3333333,183.3333333,599,449.78,241,185.11,522,211,"A","N","C","SOUTHWEST AREA","R","WC","M","H","2","9.989997864","3","3",1,"NEVSDG619",7.666666667,4048,415.78,369.64,41.07,1058819,"0",0.819999999967273,"Senior",0.0450959642118428,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Medium",0.378830207811839,4
"1932",746.25,54.99,-305.25,9.333333333,4,166.62,11,1632,332,4,1631,40.6875,87.0125,128.3333333,162,848,620.4,176,163.1,730,181,"AA","N","C","LOS ANGELES AREA","N","WCMB","U","H","1","199.9899902","1","1",1,"LAXLAX323",8.333333333,6204,789.79,724.81,72.48,1076313,"0",0.792181069753086,"Young",0.0515168589118626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,"High",0.280930887993559,2
"1940",240.5,10,-64.5,11,30,123.35,11,1012,183,2,975,26.4675,42.61,93.66666667,138.6666667,262,183.78,138,108.33,221,127,"A","N","C","GREAT LAKES AREA","N","WCMB","M","Z","1","149.9899902","3","3",1,"DETPON248",5.333333333,1654,299.67,232.24,25.8,1057926,"0",0.675480769092432,"Senior",0.0883221543698068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Low",0.243082598720687,4
"1981",178.25,39.99,-76.25,4.333333333,0,138.1,12,244,333,0,243,0,29.99,14.66666667,24.66666667,204,244.9,18,24.3,236,22,"A","N","C","OHIO AREA","N","WC","U","F","1","29.98999023","2","2",1,"OHICOL614",1.333333333,2449,432.57,302.6,30.26,1071413,"0",0.594594594649379,"Senior",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Low",0.262713677942211,3
"1986",185,39.99,13,0.333333333,6,38.45,12,704,362,2.333333333,600,0,29.99,33.33333333,74,181,277,49,60,259,56,"AA","N","C","CALIFORNIA NORTH AREA","N","WCMB","U","O","1","129.9899902","1","2",1,"SFRSCL408",0,2770,371.16,315.18,31.52,1063421,"0",0.450450450405405,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"Low",0.28901700995683,2
"2047",631.75,44.99,67.25,10,20,138.56,11,2129,311,1,2116,28.525,69.7425,143,183.3333333,609,821.8,177,211.6,617,173,"AA","N","C","LOS ANGELES AREA","N","WCMB","U","J","1","149.9899902","1","1",1,"LAXSBN909",8.666666667,8218,821.97,756.36,75.64,1082301,"0",0.780000000141818,"None",0.0347032130126404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"High",0.26763214067324,2
"2090",196.25,36.765,-194.25,0.333333333,3,251.42,12,292,369,0,287,0,28.72,15,25.66666667,261,302.91,28,26.09,334,27,"AA","N","C","NORTHWEST/ROCKY MOUNTAIN AREA","N","WCMB","S","U","1","149.9899902","1","1",1,"DENDEN303",0.333333333,3332,458.06,398.08,36.19,1062258,"0",0.584415584339686,"Young",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Low",0.337883854167709,2
"2150",221.75,29.99,-2.75,5,7,70.34,12,5073,376,0,5049,2,25.42,40,68,223,1210.09,25,459,1160,426,"AA","N","C","SOUTH FLORIDA AREA","N","WCMB","S","H","1","149.9899902","1","1",1,"MIAMIA305",1.333333333,13311,1693.77,1610.54,146.41,1051826,"0",0.588235294117647,"Senior",0.00118079786511746,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Low",0.340528684575614,2
"2158",49.25,10,78.75,0.333333333,2,4.61,11,432,313,0.333333333,404,0,10.2475,12,16,23,145.9,14,40.4,57,22,"AA","N","R","GREAT LAKES AREA","N","WCMB","M","G","1","149.9899902","2","2",1,"DETBWG419",0.333333333,1459,144.14,103.97,10.4,1081439,"0",0.75,"Mid-Aged",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Low",0.304323670029146,3
"2166",591,39.99,-231,3.333333333,31,29.59,12,2657,378,7.666666667,2635,32.91,79.5825,169,189.3333333,668,554.55,276,239.55,498,212,"EA","N","C","OHIO AREA","N","WCMB","U","N","1","59.98999023","1","1",1,"INDIND317",0.666666667,6100,828.67,758.69,68.97,1051605,"1",0.892605633959966,"None",0.0397142408920318,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.349594409760628,2
"2179",128.25,29.99,-111.25,6.333333333,19,61.74,11,737,267,7.333333333,711,1.3125,30.0625,45.33333333,63.33333333,165,164.8,69,71.1,153,67,"BA","N","C","NEW ENGLAND AREA","N","WCMB","S","H","1","149.9899902","1","2",1,"BOSBOS617",5.666666667,1648,377.36,336.72,33.67,1058753,"0",0.715789473669252,"Young",0.00347811108755565,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"Low",0.299828890055577,2
"2183",80.5,10,-60.5,1,7,7.92,11,843,328,1,832,0,10.5775,24,28.33333333,101,226.4,43,83.2,173,71,"BA","N","T","DALLAS AREA","N","WCMB","S","U","1","79.98999023","2","2",1,"OKCSTW405",0.666666667,2264,198.41,188.41,18.84,1058384,"0",0.847058823629066,"Young",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"Low",0.288490514740661,3
"2211",985.5,33.7425,-252.5,32.33333333,20,17.32,12,3352,359,19,3352,10.425,39.6675,255,335,1070,976.36,367,304.73,1071,325,"BA","N","C","NEW YORK CITY AREA","N","WCMB","U","H","1","129.9899902","2","3",1,"NYCQUE917",31.66666667,10740,651.5,455.96,41.45,1085780,"0",0.761194029850746,"Young",0.0160015349194167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,"High",0.320493448650259,3
"2288",310.25,29.99,-148.25,7.666666667,27,11.58,12,1816,350,18.66666667,1792,17.15,47.41,74.66666667,102.3333333,360,289.4,228,179.2,394,245,"BA","N","T","CENTRAL/SOUTH TEXAS AREA","N","WC","M","H","1","29.98999023","2","3",1,"SANMCA210",3.333333333,2894,481.84,390.03,39,1054951,"1",0.729641694081316,"Senior",0.0355927278764735,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Medium",0.479388862959821,3
"2333",851.5,30,375.5,12.33333333,73,587.67,12,1971,253,26.33333333,1755,17.15,52.44,146,185.3333333,726,472.36,228,159.55,506,157,"AA","N","C","HOUSTON AREA","R","WCMB","U","N","2","99.98999023","1","4",1,"HOUHOU281",8.333333333,5196,527.98,476.67,43.33,1071006,"0",0.787769784314347,"Senior",0.032482290995871,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"High",0.31944117889064,2
"2337",404.5,10,-280.5,12.66666667,2,97.4,12,623,362,2.333333333,623,4.5625,15.305,69.66666667,86.33333333,498,497,65,62.3,561,74,"AA","N","C","DC/MARYLAND/VIRGINIA AREA","N","WCMB","U","N","1","59.98999023","2","2",1,"SHEHAR540",0.333333333,4970,195.81,145.79,14.58,1085213,"0",0.806949807019573,"None",0.0233006485879169,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Medium",0.23572272324433,3
"2348",559.5,59.99,-61.5,15,14,106.56,12,1315,358,32.66666667,1308,2.925,52.915,82,122,580,396.27,153,118.91,468,140,"BA","N","C","HOUSTON AREA","N","WCMB","M","H","2","129.9899902","2","2",1,"HOUHOU281",7.333333333,4359,602.01,602.01,54.73,1085817,"0",0.672131147540984,"Senior",0.00485872327702198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"Medium",0.276504694389394,3
"2356",325.5,39.99,93.5,8.333333333,1,5.37,10,1544,16,0.666666667,1544,9.1,41.835,64.33333333,78.66666667,294,354.11,137,171.56,373,180,"BA","N","C","CENTRAL/SOUTH TEXAS AREA","N","WC","M","H","2","29.98999023","1","1",1,"SANSAN210",4.666666667,3187,590.87,530.89,58.99,1062599,"0",0.817796610092466,"Young",0.0154010188366307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Medium",0.240831430123908,2
"2371",454.25,29.99,464.75,4.333333333,1,14.42,12,1512,376,0,1504,58.8,92.8625,109.6666667,141.6666667,299,370.82,105,136.73,469,161,"AA","N","T","CENTRAL/SOUTH TEXAS AREA","N","WCMB","U","N","1","79.98999023","1","1",1,"SANAUS512",0.666666667,4079,710.49,650.51,59.14,1061220,"0",0.774117647111972,"Senior",0.0827597855001478,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.282633306504586,2
"2423",1693,45.715,-1693,18.66666667,111,1278.67,11,7518,148,11,7513,241.025,276.74,415,482,2257,2037.8,856,751.3,2058,767,"AA","N","C","NORTH FLORIDA AREA","R","WCMB","U","N","2","99.98999023","3","3",1,"FLNNPR813",14.66666667,20378,2566.31,2500.7,250.07,1079285,"1",0.860995850622407,"Senior",0.0939188952231024,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Very High",0.74386831287963,4
"2467",658.5,69.99,214.5,6,25,89.32,12,2331,361,7.666666667,2225,28.9,83.73,112,137.6666667,587,643,175,202.27,626,196,"A","N","T","PHILADELPHIA AREA","N","WCMB","B","U","1","129.9899902","1","4",1,"PHILAN717",5.333333333,7073,967.88,880.74,80.07,1085375,"0",0.81355932183691,"Young",0.0298590734388561,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,"High",0.288337572722574,2
"2505",655.75,44.7475,-165.75,16,21,83.4,11,2351,153,22.66666667,2338,65.8,119.7275,215.3333333,262.3333333,711,548.2,320,233.8,522,229,"AA","N","C","NEW YORK CITY AREA","R","WCMB","U","H","2","79.98999023","1","1",1,"NYCBRO917",13.66666667,5482,1053.65,973.67,97.37,1067123,"0",0.820838627677362,"None",0.0624495800313197,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"High",0.339756802738017,2
"2525",425.25,44.99,34.75,6.333333333,7,83.59,11,1236,305,5.333333333,1231,0,34.99,74,112.3333333,414,343.33,163,136.78,369,147,"AA","N","T","CENTRAL/SOUTH TEXAS AREA","N","WCMB","A","H","1","149.9899902","1","1",1,"SANTEM254",5,3090,383.04,317.43,35.27,1084352,"0",0.658753709394289,"Senior",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.242865158847557,2
"2526",463.25,39.99,-35.25,7.333333333,31,220.5,11,2142,332,19.33333333,2134,6.9125,39.565,100.3333333,120.3333333,475,446.3,215,213.4,428,196,"BA","N","C","SOUTH FLORIDA AREA","N","WCMB","U","H","1","129.9899902","2","2",1,"MIAMIA305",4.666666667,4463,517.74,457.76,45.78,1068233,"0",0.833795013804375,"None",0.013351296017306,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"Medium",0.290831780637698,3
"2532",733.75,44.99,-97.75,28.33333333,23,396.06,11,2317,125,12.66666667,2317,5.1625,40.595,253.6666667,338,766,798.3,264,231.7,806,254,"AA","N","C","MIDWEST AREA","R","WCMB","U","S","2","129.9899902","2","2",1,"KCYLAW913",16.33333333,7983,383.76,368.78,36.88,1075747,"0",0.750493096745562,"Senior",0.0134524181780279,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"High",0.243390822152431,3
"2539",420.25,39.99,81.75,0.666666667,6,189.91,11,539,319,0,539,0,30.5975,46.33333333,54,393,398.44,60,59.89,366,49,"BA","N","C","GREAT LAKES AREA","R","WCMB","U","G","1","29.98999023","1","1",1,"PITHOM412",0.666666667,3586,347.03,282.05,31.34,1060232,"0",0.858024691296296,"None",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.242454874467251,2
"2549",86.75,10,-13.75,1,2,18.17,12,147,343,0,142,0.0975,10.0975,14,29.33333333,91,75.4,16,14.2,78,16,"ZY","N","C","DALLAS AREA","N","WCMB","U","N","1","79.98999023","2","2",1,"DALDAL214",1,754,149.84,101.72,10.17,1088055,"0",0.477272727326963,"None",0.000650694073678591,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Low",0.2871668474106,3
"2552",1631.25,63.765,-613.25,16,5,1143.25,11,3446,328,0.666666667,3443,170.6325,239.215,297.6666667,341.6666667,1836,1513.4,407,344.3,1430,325,"EA","N","C","CENTRAL/SOUTH TEXAS AREA","N","WCMB","U","S","1","79.98999023","1","1",1,"SANGEO512",4,15134,2104.49,2019.76,201.98,1058429,"0",0.871219512207686,"None",0.0810802142086681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Very High",0.32613322742882,2
"2582",273.5,10,105.5,7.666666667,5,22.74,12,1245,336,11.33333333,1241,10.125,23.9275,75.33333333,93,238,210.91,124,112.82,227,122,"AA","N","T","SOUTHWEST AREA","N","WCMB","M","H","2","149.9899902","4","4",1,"NMXALB505",1,2320,307.68,267.51,24.32,1085674,"0",0.810035842258065,"Senior",0.0329075663026521,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Medium",0.347281571591173,5
"2583",330,54.99,-330,2.666666667,2,730.86,11,563,328,0,563,0,41.985,18,26,440,255.2,42,56.3,255,34,"AA","N","T","OHIO AREA","N","WCMB","B","N","1","79.98999023","1","1",1,"OHICOL614",2,2552,588.96,448.58,44.86,1077093,"0",0.692307692307692,"Young",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Medium",0.281861556575694,2
"2586",868,59.99,-118,6.666666667,69,42.64,11,4450,326,34.33333333,4216,4.875,58.8525,221.6666667,317,907,1209,390,468.44,1181,439,"BA","N","C","NEW YORK CITY AREA","N","WCMB","S","H","1","149.9899902","1","1",1,"NYCPAS973",6.333333333,10881,1014.2,911.64,101.29,1058713,"0",0.699263932807571,"Young",0.00480674423190692,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"High",0.25355749468413,2
"2597",49,10,28,5.333333333,5,4.22,11,341,312,1.333333333,341,0.225,10.225,12.33333333,19.33333333,40,68.6,25,34.1,50,26,"AA","N","C","SOUTHWEST AREA","N","WCMB","M","N","1","99.98999023","2","3",1,"PHXGLE623",5.333333333,686,166.46,126.29,12.63,1081951,"0",0.637931034420333,"Mid-Aged",0.00135167607833714,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Low",0.268186767546353,3
"2599",434,52.37,-434,18,16,165.23,11,2096,156,3.333333333,2084,18.8,61.6525,100.6666667,140,579,719.5,173,208.4,664,199,"BA","N","T","TENNESSEE AREA","R","WCMB","U","G","2","79.98999023","2","2",1,"ATLCHA423",3.333333333,7195,820.8,755.19,75.52,1079087,"0",0.719047619285714,"None",0.0229044834307992,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Medium",0.329850079522109,3
"2705",1605,10,-134,24.33333333,13,197,12,4808,366,55,4550,174.9375,184.9375,282,382,1650,1412.1,563,455,1662,536,"AA","N","C","TENNESSEE AREA","N","WCMB","U","S","1","149.9899902","2","2",1,"LOULOU502",8.333333333,14121,1460.72,1361.23,136.12,1062797,"0",0.738219895287958,"None",0.119761145188674,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Very High",0.280603759881439,3
"2737",1798.75,79.3225,-283.75,31.66666667,21,49.54,11,4343,122,18.66666667,3937,57.225,115.2575,315.6666667,374.6666667,1893,1956.33,459,437.44,2057,465,"BA","N","C","LOS ANGELES AREA","R","WCMB","U","H","2","79.98999023","2","3",1,"LAXONT909",29.66666667,17607,1453.09,1231.39,136.82,1056163,"0",0.842526690405469,"Senior",0.0393815937072033,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Very High",0.271395687508545,3
"2787",962.75,59.99,-540.75,17.33333333,25,332.43,12,2834,65,4,2704,39.315,94.135,70.66666667,103,1143,977.09,237,245.82,1070,230,"BA","N","C","CHICAGO AREA","N","WCMB","U","N","2","149.9899902","1","2",1,"CHICHI773",5.333333333,10748,970.32,883.24,80.29,1061322,"0",0.686084142427184,"None",0.0405175612169181,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"High",0.265253325301037,2
"2897",12.75,10,-1.75,1.333333333,2,4.01,12,128,352,1,122,0,9.585,6.333333333,24,13,44.9,7,12.2,25,8,"AA","N","T","OHIO AREA","N","WCMB","M","N","1","199.9899902","2","2",1,"OHIXEN937",0.333333333,449,137.34,97.35,9.74,1054736,"0",0.263888888875,"Mid-Aged",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,"Low",0.274513967866172,3
"2911",571.25,41.725,148.75,14,4,59.75,11,2878,146,4,2868,11.7,52.4475,135.3333333,170,522,674.1,222,286.8,641,283,"AA","N","T","MIDWEST AREA","R","WCMB","U","G","3","29.98999023","1","1",1,"NORDUL218",2.333333333,6741,613.14,550.58,55.06,1080704,"0",0.796078431176471,"Young",0.0190821019669244,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Medium",0.29097114508824,2
"2915",767.75,39.99,-767.75,17.66666667,64,208.01,10,3674,137,19.33333333,3602,135.25,176.725,167,237.3333333,1024,747.89,556,400.22,789,429,"BA","N","T","LOS ANGELES AREA","R","WCMB","S","H","2","59.98999023","3","4",1,"LAXSAN714",17.33333333,6731,1277.12,1210.69,134.52,1070448,"0",0.703651685492086,"Young",0.105902342771235,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,"High",0.589901330031638,4
"2954",656.5,44.99,-88.5,13.33333333,16,222.71,11,2274,305,14.66666667,2265,0.4875,35.4775,213,353.3333333,686,659.44,261,251.67,712,249,"BA","N","T","NEW YORK CITY AREA","N","WCMB","U","O","1","129.9899902","1","1",1,"NYCQUE917",10.33333333,5935,417.96,352.35,39.15,1084425,"0",0.602830188736116,"None",0.00116637955785243,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"High",0.24009293210018,2
"2967",1019.25,67.5725,139.75,11,33,330.11,11,2913,321,9.666666667,2913,38.4375,88.935,323.6666667,410,973,761.33,402,323.67,803,355,"BA","N","C","LOS ANGELES AREA","N","WCMB","A","S","1","59.98999023","1","2",1,"LAXSFN818",10,6852,908.09,848.11,94.23,1059817,"0",0.789430894390244,"Young",0.0423278529661157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"High",0.282217481585244,2
"2976",357.75,44.99,-357.75,10.33333333,1,422.26,11,1075,308,23.33333333,1075,0,37.7475,86.33333333,146.3333333,477,379,91,107.5,414,106,"A","N","T","NEW YORK CITY AREA","N","WCMB","U","H","1","199.9899902","2","2",1,"NYCNEW201",10.33333333,3790,398.59,362.97,36.3,1091600,"0",0.589977221068332,"Young",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,"Medium",0.330496587559177,3
"3010",0.25,44.99,-0.25,0,0,0,11,219,306,0,213,0,34.99,0.333333333,0.666666667,0,213.67,0,23.67,100,11,"AA","N","C","ATLANTIC SOUTH AREA","N","WCMB","M","S","1","149.9899902","1","1",1,"ATLANE678",0,1923,387.53,321.92,35.77,1084115,"0",0.49999999925,"Mid-Aged",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Low",0.25454759300484,2
"3088",262,10,-60,3,11,40.09,11,848,315,7,848,10.565,23.0525,49,58,282,323.8,70,84.8,297,72,"BA","N","C","MIDWEST AREA","N","WCMB","U","N","1","149.9899902","2","2",1,"MINMIN612",0,3238,438.33,393.16,39.32,1090864,"0",0.844827586206897,"Young",0.0241028448885543,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"Medium",0.260214557355332,3
"3095",2121.5,44.99,297.5,36,5,1140.66,11,1869,313,6.666666667,1837,258.0775,297.0675,71,121,2022,1487,156,183.7,1358,118,"AA","N","C","DALLAS AREA","N","WCMB","S","S","1","149.9899902","2","2",1,"DALFTW817",20.66666667,14870,2180.78,2111.17,211.12,1081687,"0",0.586776859504132,"Senior",0.118341831821642,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Very High",0.367326794662957,3
"3096",141.75,8.95,-69.75,1,0,10.97,11,1300,325,0.333333333,1203,9.35,56.0475,12,16.33333333,165,314.22,82,133.67,320,144,"AA","N","C","MIDWEST AREA","N","WCMB","U","N","1","29.98999023","2","2",1,"KCYWIC316",0.666666667,2828,459.22,381.44,42.38,1069163,"0",0.734693877700958,"None",0.0203606114716258,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Low",0.256313743512014,3
"3146",401.5,69.99,-134.5,7.333333333,11,79.02,11,1048,331,4,1047,9.6,70.1975,118.6666667,138.3333333,446,327.7,140,104.7,358,116,"AA","N","C","OHIO AREA","N","WCMB","U","N","2","59.98999023","2","2",1,"OHIASH419",3.666666667,3277,813.67,780.45,78.05,1057494,"0",0.857831325748875,"None",0.0117983949266902,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Medium",0.245671659872944,3
"3168",1413.25,55.49,132.75,12.66666667,45,57.19,10,4178,256,21.66666667,4172,181.8,240.4875,436,601,1369,1288.78,615,463.56,1745,615,"AA","N","C","MIDWEST AREA","R","WCMB","S","N","2","29.98999023","1","1",1,"KCYKCK913",8.333333333,11599,1815.31,1755.33,195.04,1071765,"0",0.725457570715474,"Senior",0.100148184056718,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"High",0.306802209116612,2
"3180",392.75,59.99,-216.75,6,6,43.51,11,7483,322,6.666666667,7477,3.3975,57.09,29.66666667,45.66666667,465,1180.3,167,747.7,680,289,"AA","N","C","HOUSTON AREA","N","WCMB","S","O","1","149.9899902","1","1",1,"NOLKEN504",3.333333333,11803,1773.93,1690.7,169.07,1059616,"0",0.649635036521925,"Senior",0.00191523904550912,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.251980004946768,2
