"","mou_Mean","totmrc_Mean","change_mou","drop_blk_Mean","owylis_vce_Range","mou_opkv_Range","months","totcalls","eqpdays","iwylis_vce_Mean","adjqty","ovrrev_Mean","rev_Mean","comp_vce_Mean","plcd_vce_Mean","avg3mou","avgmou","avg3qty","avgqty","avg6mou","avg6qty","crclscod","asl_flag","prizm_social_one","area","refurb_new","hnd_webcap","marital","ethnic","models","hnd_price","actvsubs","uniqsubs","churn","csa","drop_vce_Mean","adjmou","totrev","adjrev","avgrev","Customer_ID","retdays_dummy","compl_vce_percentage","age1_dummy","optimum","asl_flag_Y","prizm_social_one_R","prizm_social_one_T","area_DC_MARYLAND_VIRGINIA","area_MIDWEST","area_NORTHWEST_ROCKYMOUNTAIN","area_OHIO","area_SOUTH_FLORIDA","area_TENNESSEE","refurb_new_R","marital_S","ethnic_C","ethnic_N","ethnic_P","ethnic_S","ethnic_U","ethnic_Z","models_2","models_3","models_4","models_5","models_8","hnd_price129.9899902","hnd_price199.9899902","hnd_price249.9899902","hnd_price299.9899902","uniqsubs_2","uniqsubs_3","uniqsubs_4","uniqsubs_5","uniqsubs_6","uniqsubs_9","age1_dummy_Young","result","mou_Mean_catg","prob","actvsubs_int"
"791",733.5,39.99,-333.5,33.66666667,22,129.04,13,5642,394,12.33333333,5626,57.75,112.1,289.3333333,390.6666667,845,850.25,494,468.83,843,470,"AA","N","C","DALLAS AREA","N","WCMB","M","S","1","149.9899902","1","1",1,"DALDAL214",19.66666667,10203,1614.12,1544.14,128.68,1049750,"0",0.740614334322473,"Senior",0.0357780090699576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"High",0.315338560462638,2
"796",159.75,39.98,-135.75,2.666666667,2,27.24,29,3884,709,0,3793,0,62.6875,47,56,205,273.63,85,140.48,175,78,"A","N","C","NEW YORK CITY AREA","N","WCMB","U","G","3","29.98999023","1","1",1,"NYCNAS516",2.666666667,7388,1792.5,1712.72,63.43,1014998,"0",0.839285714285714,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Low",0.323215033253084,2
"797",934.5,44.99,313.5,41,9,20.8,13,3714,103,11.66666667,3709,73.81,112.85,247.3333333,386.3333333,830,531.42,471,309.08,620,359,"AA","N","T","SOUTHWEST AREA","N","WCMB","M","O","2","179.9899902","2","2",1,"PHXPHX602",32,6377,762.3,696.29,58.02,1077927,"0",0.640207075033668,"Senior",0.0968253968253968,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"High",0.353495904301292,3
"801",96.25,35,23.75,8.666666667,2,39.66,40,542,1225,1,535,0,35.495,52.33333333,69.66666667,88,54.4,54,21.4,67,41,"B","N","C","LOS ANGELES AREA","N","WC","M","H","1","29.98999023","1","2",1,"LAXCDG310",8,1360,940.84,909.34,36.37,1098190,"0",0.751196172165015,"Senior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Low",0.372593759599289,2
"821",56.25,39.99,-25.25,3,13,7.8,15,2442,431,3.666666667,2409,0,23.1675,23,48.33333333,65,275.5,29,172.07,98,51,"ZA","Y","C","NORTHWEST/ROCKY MOUNTAIN AREA","N","WCMB","U","O","2","129.9899902","1","1",1,"SEATAC253",3,3857,691.41,631.28,45.09,1067436,"1",0.475862068998335,"None",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Low",0.452416545666481,2
"826",263.75,44.99,-101.75,3.333333333,12,88.59,27,2377,821,0,2374,13.3,46.84,98,115.3333333,298,192.23,119,91.31,247,106,"A","N","C","NORTHWEST/ROCKY MOUNTAIN AREA","N","WC","M","S","1","29.98999023","1","1",1,"DENDEN303",3.333333333,4998,1035.56,1008.31,38.78,1017059,"0",0.849710982904541,"Senior",0.0128432925180579,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.325937559406121,2
"835",96.75,29.99,-22.75,1.333333333,7,2.53,22,1774,655,0,1774,5.6,28.5025,26,34.33333333,104,383.05,41,84.48,177,64,"AA","N","T","NORTHWEST/ROCKY MOUNTAIN AREA","R","WC","S","U","1","9.989997864","1","1",1,"DENCOL719",1.333333333,8044,1041.2,952.09,45.34,1039975,"0",0.757281553471581,"Senior",0.0053784095274683,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Low",0.371031107054361,2
"853",93.25,29.99,-72.25,1,7,101.31,20,683,602,0,654,0,30.26,24.33333333,35.33333333,117,73.83,32,36.33,83,28,"A2","N","C","SOUTH FLORIDA AREA","N","WC","M","S","1","29.98999023","1","1",1,"MIAMIA305",0.333333333,1329,340.68,330.76,18.38,1026034,"0",0.688679245253649,"Senior",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Low",0.311690828847154,2
"867",60.75,29.99,48.25,1.666666667,9,14,11,1175,325,0,1175,12.4,32.39,19.66666667,34,45,279.1,25,117.5,114,49,"AA","N","C","NORTH FLORIDA AREA","R","WCMB","M","U","1","29.98999023","1","1",1,"FLNCLR813",1,2791,448.9,363.02,36.3,1089854,"0",0.578431372647059,"Senior",0.0276230786366674,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Low",0.32288068702856,2
"884",349.75,34.98,-88.75,35.66666667,19,17.52,15,4569,457,2.333333333,4495,0,35.525,97.66666667,145.6666667,379,488.57,277,321.07,478,359,"AA","N","C","DC/MARYLAND/VIRGINIA AREA","N","WC","M","B","1","79.98999023","1","1",1,"APCSIL301",30.33333333,6840,599.06,529.74,37.84,1043009,"0",0.67048054906854,"Senior",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.297908253735241,2
"892",1175.5,7.5,-462.5,25,1,56.71,13,3365,386,5,3350,58.4375,70.2975,232.6666667,286.3333333,1330,1359.82,299,304.55,1400,316,"A","N","C","SOUTH FLORIDA AREA","N","WCMB","S","N","1","129.9899902","1","3",1,"MIAFTL954",15,14958,921.63,921.22,83.75,1077956,"1",0.812572759233128,"Senior",0.0634066816401376,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"High",0.463482088576238,2
"896",837.25,37.7075,-837.25,21,54,509.17,16,4374,501,2,4315,33.375,80.815,100,120.6666667,1116,865.87,337,287.67,952,262,"EA","N","C","CALIFORNIA NORTH AREA","N","WC","M","N","1","29.98999023","1","1",1,"HWIHON808",11,12988,1128.63,1069.88,71.33,1038685,"0",0.828729281539025,"Young",0.0295712500996784,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"High",0.395886657780764,2
"899",204.5,47.0625,11.5,5,8,32.4,16,1438,487,1.666666667,1430,0,37.31,27,37.66666667,201,247.33,82,95.33,320,121,"BA","N","C","DC/MARYLAND/VIRGINIA AREA","N","WCMB","S","S","1","149.9899902","1","1",1,"NCRVIR757",0,3710,677,617.02,41.13,1046408,"1",0.716814159228601,"Young",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Low",0.361530123692347,2
"903",815,77.7425,57,12.33333333,17,90.98,12,3300,360,39.66666667,3248,84.8125,194.845,122,171,796,679.73,320,295.27,784,321,"EA","N","C","SOUTH FLORIDA AREA","N","WCMB","U","H","1","129.9899902","2","3",1,"MIAMIA305",7,7477,1033.98,970.66,88.24,1053715,"0",0.713450292397661,"None",0.0820252809532099,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"High",0.359844612913863,3
"905",420,34.83,154,1,22,26.71,18,2129,536,4,2124,62.7,98.52,112.3333333,133.6666667,369,467,109,124.94,330,91,"AA","N","C","SOUTHWEST AREA","N","WCMB","M","N","1","149.9899902","1","1",1,"PHXSCO480",1,7939,1236.7,1156.72,68.04,1046007,"0",0.840399002034813,"Young",0.0506994420635562,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Medium",0.329359994657436,2
"918",240.25,39.99,-240.25,4.666666667,27,137.11,35,2954,1044,4.333333333,2949,3.0625,38.49,63,82.33333333,320,227.62,91,86.74,352,111,"A","N","C","TENNESSEE AREA","N","WC","B","N","1","29.98999023","1","1",1,"NSHNSH615",1.333333333,7739,1335.69,1303.55,38.34,1007118,"0",0.765182186265797,"Young",0.00229282243634376,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Low",0.312227241424551,2
"921",409.75,39.99,-19.75,6,20,16.15,11,1886,326,12.66666667,1781,7.35,37.61,74,129.6666667,416,515.67,171,197.89,421,166,"BA","N","R","TENNESSEE AREA","R","WC","M","G","1","9.989997864","2","2",1,"NSHNSH615",3.666666667,4641,738.59,614.01,68.22,1058883,"0",0.570694087256891,"Senior",0.00995139387210766,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Medium",0.315099479522281,3
"924",393.5,29.9925,-80.5,28.33333333,9,43.85,26,5251,500,3.666666667,5189,22.3625,52.8425,160.6666667,291.3333333,420,322.46,281,216.21,420,281,"EA","N","T","ATLANTIC SOUTH AREA","R","WCMB","B","O","3","79.98999023","1","1",1,"NCRCHA704",8,7739,989.42,940.44,39.19,1026407,"0",0.551487414365159,"Senior",0.0226016251945584,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.392272449962465,2
"926",613.75,64.345,-174.75,13.33333333,2,395.46,16,1155,492,0,1148,0,50.595,74,104,672,482.53,131,76.53,783,123,"AA","N","T","SOUTH FLORIDA AREA","N","WCMB","M","N","1","149.9899902","1","1",1,"MIAJUP561",10,7238,783.59,703.61,46.91,1045713,"1",0.711538461538462,"Senior",0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"High",0.455864589713984,2
"931",111.5,16.99,3.5,1,0,17.24,27,413,801,0,407,23.7125,45.215,22.33333333,41,110,41.48,33,16.28,75,28,"AA","N","T","NEW ENGLAND AREA","N","WC","M","S","1","29.98999023","1","1",1,"BOSPTL207",1,1037,664.83,632.97,25.32,1018599,"0",0.544715447073171,"Senior",0.0356670126197675,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Low",0.351592949221411,2
"956",543,49.99,-543,8.666666667,15,369.3,19,3339,572,0.666666667,3313,24.6,75.48,32.66666667,55.33333333,724,1533.59,124,194.88,1255,205,"A2","N","C","NEW YORK CITY AREA","N","WC","M","F","1","29.98999023","1","1",1,"NYCNEW201",7.666666667,26071,3592.14,3580.22,210.6,1030254,"0",0.590361445878937,"Senior",0.00684828542317393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.433983717759591,2
"970",624.25,50,-154.25,4.666666667,14,37.4,19,3717,592,18.33333333,3603,10.95,61.9125,93,116.6666667,676,502.28,330,200.17,554,256,"A","N","T","SOUTH FLORIDA AREA","N","WC","U","U","1","29.98999023","3","3",1,"MIAWPB561",3,9041,1144.95,1059.95,58.89,1027008,"0",0.797142856915102,"None",0.00956373640770339,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"High",0.326028734759162,4
"976",111.5,30,-102.5,0.333333333,2,36.89,36,1040,1094,0.666666667,1021,0,35.5125,17.33333333,18.66666667,146,95.44,45,37.81,153,46,"A","N","C","LOS ANGELES AREA","N","WC","M","N","1","29.98999023","1","2",1,"LAXCOV626",0.333333333,2577,900.63,870.63,32.25,1098651,"0",0.928571428227041,"Senior",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Low",0.298197901184998,2
"993",310.25,44.99,26.75,8,8,121.26,37,2749,1138,0.666666667,2735,20.475,58.2725,84.33333333,98.66666667,301,280.69,82,75.97,344,91,"A","N","C","NEW YORK CITY AREA","N","WC","U","N","1","29.98999023","2","2",1,"NYCNAS516",5.333333333,10105,1575.44,1527.1,42.42,1002681,"1",0.85472972966707,"Senior",0.0129963692682679,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Medium",0.510204536583339,3
"1000",12.75,29.99,-8.75,0.333333333,3,3.9,40,763,1205,0,626,0,30.54,3,3.333333333,16,58.33,8,16.05,33,10,"A","N","C","PHILADELPHIA AREA","N","WC","M","O","1","29.98999023","1","1",1,"PHIJEN215",0.333333333,2275,1327.45,1251.17,32.08,1003055,"1",0.90000000009,"Mid-Aged",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Low",0.467088536839541,2
"1003",148.75,59.99,-51.75,7.333333333,0,10.96,19,3314,559,3,3224,1.4,65.4275,40.33333333,53.33333333,166,360.56,78,179.11,195,102,"A","N","C","OHIO AREA","R","WC","U","U","2","29.98999023","2","4",1,"OHICOL614",0,6490,1146.22,1036.62,57.59,1027306,"0",0.756249999984766,"Senior",0.00122140601280731,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Low",0.3501165704909,3
"1004",101.75,44.99,61.25,6.666666667,1,48.7,32,5197,965,0.666666667,5126,0,35.305,38,58.66666667,81,351.83,45,170.87,89,39,"BA","N","C","NEW YORK CITY AREA","N","WC","U","H","1","29.98999023","1","1",1,"NYCMAN917",5,10555,2663.77,2614.62,87.15,1005752,"0",0.64772727269047,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Low",0.355003055565764,2
"1010",26.25,16.99,4.75,0.666666667,0,1.78,21,206,638,0,200,0.45,18.75,9.333333333,12.33333333,25,21.85,11,10,39,16,"A","N","C","NORTHWEST/ROCKY MOUNTAIN AREA","N","WC","U","N","1","29.98999023","1","2",1,"DENCOL719",0.333333333,437,424.36,402.44,20.12,1035912,"0",0.756756756934259,"Mid-Aged",0.00106042039777547,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Low",0.328837687455357,2
"1023",681.75,39.99,87.25,13.33333333,29,234.74,12,1241,366,0,1170,77.0875,117.3125,117.6666667,148.6666667,653,367.64,177,106.36,451,131,"A","N","C","SOUTHWEST AREA","N","WCMB","M","N","1","59.98999023","2","2",1,"NEVSDG619",11.33333333,4044,746.12,646.99,58.82,1062837,"0",0.791479820674556,"Senior",0.103317830911918,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"High",0.349703602609304,3
"1053",535.5,85.49,150.5,4.666666667,109,53.12,31,15617,606,22,14955,0,46.6825,170.3333333,202,901,1172.71,373,623.13,1024,422,"EA","N","C","SOUTHWEST AREA","R","WC","M","U","2","9.989997864","2","2",1,"NEVLMS619",4.666666667,28145,2940.48,2836.5,118.19,1099256,"0",0.843234323267327,"Senior",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Medium",0.315064513787205,3
"1063",1,14.835,-1,0,0,0,25,551,744,0,494,0.2925,15.1275,0,0.333333333,1,32.61,1,21.48,6,4,"AA","N","T","NEW ENGLAND AREA","N","WCMB","U","S","1","149.9899902","1","1",1,"BOSMAN603",0,750,1011.87,717.98,31.22,1023269,"0",0,"None",0.00028906875389131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Low",0.400738578800137,2
"1064",138.5,10,-31.5,7.666666667,3,6.08,16,1014,475,6.666666667,1009,1.9375,11.4375,60.66666667,75.33333333,149,128.8,80,67.27,157,83,"A","N","C","LOS ANGELES AREA","N","WCMB","M","O","1","79.98999023","2","3",1,"LAXCOV626",7.666666667,1932,164.39,150.52,10.03,1062469,"0",0.805309734593155,"Senior",0.0117859967151287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Low",0.295621461292363,3
"1087",271.25,39.99,-270.25,4.666666667,58,201.81,11,867,334,10.33333333,867,0,29.99,47.66666667,58.33333333,361,316.3,103,86.7,330,92,"A","N","T","ATLANTIC SOUTH AREA","N","WCMB","A","N","1","149.9899902","2","2",1,"AIRSUM803",3.333333333,3163,362.98,303,30.3,1075790,"0",0.817142857246694,"Young",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"Medium",0.330293005011699,3
"1105",941.25,59.99,-219.25,13,56,75.44,20,7835,360,41.33333333,7810,27.9,91.8875,182.3333333,230.3333333,1014,1271.84,334,411.05,1274,378,"EA","N","C","NEW ENGLAND AREA","N","WCMB","B","H","2","149.9899902","2","2",1,"HARWAT203",12.33333333,24165,2401.51,2307.26,121.43,1040771,"0",0.791606367553054,"Young",0.0116176905363709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"High",0.376885259198397,3
"1110",1413,10,451,11.66666667,1,148.7,27,3297,223,2.333333333,3230,0,19.6525,185,273.6666667,1263,618.8,222,129.2,1090,207,"U","N","T","CALIFORNIA NORTH AREA","R","WCMB","A","N","4","29.98999023","2","2",1,"SFRSRO707",10.66666667,15470,953.19,888.77,35.55,1024067,"1",0.676004872024847,"Senior",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"High",0.323031899136235,3
"1112",35.5,30,-30.5,1,10,10.75,17,964,529,1.333333333,901,0,30,22.33333333,27.66666667,46,157.75,25,56.31,94,37,"A","N","C","NEW YORK CITY AREA","R","WC","M","I","1","9.989997864","1","2",1,"NYCWHI914",1,2524,601.57,488.14,30.51,1041974,"0",0.807228915444912,"Mid-Aged",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Low",0.344165087560838,2
"1151",310.25,50,89.75,6.666666667,11,6.46,22,1935,667,0,1885,0,51.1925,47.66666667,58,280,315.57,85,89.76,280,86,"CA","N","T","NORTHWEST/ROCKY MOUNTAIN AREA","N","WCMB","S","J","1","79.98999023","1","1",1,"SEAVAN360",6.666666667,6627,1128.41,1062.72,50.61,1020921,"0",0.821839080517241,"Senior",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.311191241462437,2
"1180",93.75,32.49,-20.75,4,36,14.66,23,1014,711,6,936,0,32.78,43.66666667,53.33333333,101,121,60,72,79,46,"B","N","C","NEW YORK CITY AREA","N","WC","U","I","1","29.98999023","2","3",1,"NYCNEW201",3.666666667,1573,558.33,498.72,38.36,1017188,"0",0.818750000113672,"Young",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,"Low",0.367517008686513,3
"1184",477.25,45.15,-110.25,10.66666667,10,0.5,7,760,209,0,746,56.6,110.92,78.33333333,97,514,405.5,153,124.33,406,124,"AA","N","C","CALIFORNIA NORTH AREA","N","WCMB","U","O","1","129.9899902","1","4",1,"HWIHON808",2,2433,614.52,571.63,95.27,1096583,"0",0.80756013742268,"None",0.0921044066914014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"Medium",0.315305059976973,2
"1199",197.5,24.99,-126.5,3.666666667,16,29.54,27,1758,666,9.666666667,1676,19.425,48.87,81.66666667,105.3333333,240,114.68,121,67.04,184,92,"B","N","C","SOUTHWEST AREA","R","WC","U","H","1","9.989997864","1","2",1,"NEVCHU619",3,2867,849.74,798.51,31.94,1019204,"0",0.775316455973201,"Senior",0.0228599336267564,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Low",0.347869134821496,2
"1207",391.25,34.99,243.75,12.66666667,39,19.42,30,2817,394,0.666666667,2817,46.405,84.65,105.6666667,148.3333333,310,291.18,102,100.61,285,92,"A","N","C","NEW YORK CITY AREA","N","WCMB","M","J","3","149.9899902","1","1",1,"NYCNEW908",11.66666667,8153,1809.37,1643.9,58.71,1008405,"1",0.712359550946598,"Senior",0.0256470484201683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.416351693033211,2
"1233",563.5,39.98,153.5,11,30,88.29,17,2714,518,13.33333333,2632,120.4875,158.35,155.3333333,205.6666667,512,487.73,199,175.47,419,161,"A","N","C","MIDWEST AREA","N","WCMB","U","S","1","149.9899902","3","5",1,"KCYKCK913",7,7316,2180.45,2081.59,138.77,1043149,"0",0.755267422730103,"None",0.0552580889265977,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Medium",0.378618273887619,4
"1235",27.5,29.99,-17.5,0,11,3.18,33,806,997,0,743,1,21.8525,11,11.66666667,33,47.52,17,25.62,28,14,"A","N","T","ATLANTIC SOUTH AREA","N","WC","M","S","1","29.98999023","2","2",1,"NCRRAL919",0,1378,1382.26,1270.43,43.81,1009275,"0",0.942857142587755,"Mid-Aged",0.000723452895981943,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Low",0.306057518546128,3
"1238",312,34.98,-25,11,14,87.9,21,2527,581,0.666666667,2519,0.125,38.0525,103.3333333,135.6666667,320,191.35,177,125.95,257,152,"AA","N","C","SOUTHWEST AREA","N","WC","U","U","2","29.98999023","1","1",1,"NEVLVS702",10.66666667,3827,760.39,722.58,36.13,1027387,"0",0.761670761237919,"Senior",0.000164389326529807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.297935482831026,2
"1271",671.25,54.99,188.75,6,21,169.4,11,2893,322,28.66666667,2845,28.7,75.305,145,619.6666667,608,835.89,277,316.11,686,277,"AA","N","C","CENTRAL/SOUTH TEXAS AREA","N","WCMB","B","H","1","199.9899902","1","1",1,"SANAUS512",4.333333333,7523,742.32,682.34,75.82,1069621,"0",0.233996772445724,"Young",0.0386625713977799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,"High",0.320841089158231,2
"1272",542.75,49.99,229.25,8.333333333,38,71.66,22,5567,651,28.33333333,5535,29.55,67.335,128,146.3333333,466,493.14,210,263.57,309,139,"AA","N","C","CALIFORNIA NORTH AREA","N","WCMB","M","N","1","129.9899902","1","1",1,"SFRSFR415",8,10356,1223.46,1165.06,55.48,1034902,"1",0.87471526215825,"Senior",0.0241528125153254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.360651551266493,2
"1274",182.25,10,-47.25,3,10,31.3,13,904,394,1,903,1.5,11.6125,61.33333333,79,198,237.33,63,75.25,218,55,"AA","N","T","OHIO AREA","R","WC","M","I","1","9.989997864","3","3",1,"OHICAN330",2.666666667,2848,273.3,233.31,19.44,1049631,"0",0.776371307974684,"Senior",0.00548847420417124,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Low",0.318765231998035,4
"1276",214.25,39.99,104.75,1.666666667,3,48.2,32,1518,460,1,1509,0.7875,33.2525,48.33333333,60,179,189.73,51,50.3,173,46,"A","N","C","NORTHWEST/ROCKY MOUNTAIN AREA","N","WCMB","A","N","1","59.98999023","2","2",1,"SEABEA503",1,5692,1319.26,1265.8,42.19,1013520,"1",0.8055555555,"Senior",0.000596925549171505,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Low",0.328109808138527,3
"1300",395.25,29.99,23.75,8.666666667,8,44.59,16,3853,182,13.33333333,3853,75.8,110.0375,111.3333333,160.3333333,387,828.86,174,275.21,862,288,"AA","N","T","NEW ENGLAND AREA","N","WCMB","U","I","2","149.9899902","2","2",1,"BOSBOS508",8,11604,1344.37,1224.39,87.46,1055232,"0",0.694386694323157,"None",0.056383287339051,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Medium",0.378573490457042,3
"1302",1145.75,57.4925,51.25,6,84,88.46,21,6869,403,50.66666667,6869,35.875,81.7225,281.6666667,352,1129,850.37,428,361.53,1006,423,"U","N","C","HOUSTON AREA","R","WC","M","F","2","9.989997864","1","1",1,"HOUHOU281",3,16157,1227.64,1175.97,61.89,1028489,"1",0.800189394034091,"Senior",0.0292227363070607,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"High",0.42355219219038,2
"1303",920,39.99,291,34.33333333,4,115.7,10,1562,315,0,1557,68.12,100.8325,140,207,823,584.33,223,173,678,179,"BA","N","C","NEW ENGLAND AREA","N","WCMB","M","H","1","149.9899902","1","1",1,"BOSBOS508",34,5259,524.23,464.25,51.58,1070775,"0",0.676328502415459,"Senior",0.129942963966198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"High",0.373505524625623,2
"1307",1066.25,99.99,-1066.25,7.666666667,113,530.41,19,15670,286,6.666666667,15620,98.8125,210.1475,176,212,1422,2124.44,568,867.78,2219,816,"AA","N","C","CENTRAL/SOUTH TEXAS AREA","R","WCMB","U","N","2","99.98999023","3","6",1,"SANCRP512",1.666666667,38240,6408.23,6341.63,352.31,1028257,"0",0.830188679245283,"None",0.0154196244516817,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"High",0.475489159439022,4
